股票型,160219,国泰国证医药卫生指数分级,0.9409,1.5445
股票型,512120,华安中证细分医药ETF,1.4540,1.4540
股票型,512110,华安中证细分地产ETF,1.8410,1.8410
股票型,159932,大成中证500深市ETF,2.2190,1.88
股票型,159933,国投瑞银金融地产ETF,1.6644,1.6644
股票型,163114,申万中证环保产业指数分级,1.1620,1.7949
股票型,000418,景顺长城成长之星,1.5460,1.5460
股票型,163113,申万菱信中证申万证券行业指数分级,1.4764,2.1647
股票型,000471,富国城镇发展股票,2.7410,2.7410
股票型,000368,汇添富沪深300安中指数,1.4819,1.4819
股票型,000457,上投摩根核心成长,1.7460,1.7460
股票型,162216,泰达中证500分级,1.0444,2.1461
股票型,162510,国联安双力中小板综指(LOF),1.9540,2.0220
股票型,162711,广发中证500ETF联接(LOF),1.5841,1.5841
股票型,159927,鹏华沪深300ETF,3.8618,1.7090
股票型,000751,嘉实新兴产业股票,1.5980,1.5980
股票型,512610,嘉实中证医药卫生ETF,1.5876,1.5876
股票型,160628,鹏华地产分级,1.1230,1.7510
股票型,000761,国富健康优质生活股票,1.22,1.22
股票型,000309,大摩品质生活股票,1.5440,1.5440
股票型,161825,银华中证800分级,1.1620,1.79
股票型,160625,鹏华证券保险分级,1.4540,1.88
股票型,000478,建信中证500指数增强,2.1810,2.1810
股票型,510520,诺安中证500ETF,1.9772,1.9772
股票型,000313,华安沪深300增强C,1.5020,1.5020
股票型,000746,招商行业精选股票,1.6580,1.6580
股票型,159936,广发中证全指可选消费ETF,1.7888,1.7888
股票型,000586,景顺中小板创业板精选股票,1.77,1.77
股票型,160415,华安深证300,1.4650,1.4650
股票型,160417,华安沪深300指数分级,1.4140,1.4970
股票型,000524,上投摩根民生需求,2.4320,2.4320
股票型,000577,安信价值精选股票,1.8730,1.8730
股票型,000729,建信中小盘先锋股票,1.69,1.69
股票型,000592,建信改革红利股票,2.0690,2.0690
股票型,161024,富国中证军工指数分级,0.9520,2.02
股票型,512230,景顺长城中证医药卫生ETF,1.4570,1.4570
股票型,512210,景顺长城中证800食品饮料ETF,1.3176,1.3176
股票型,163115,申万菱信中证军工指数分级,1.2721,1.9497
股票型,000696,汇添富环保行业股票,1.5470,1.5470
股票型,165519,信诚中证800医药指数分级,0.8930,1.4590
股票型,000596,前海开源中证军工指数,2.1040,2.1040
股票型,000803,工银研究精选股票,1.5470,1.5470
股票型,512300,中证500医药卫生ETF,1.4442,1.4442
股票型,000826,广发百发100指数A,1.1260,1.4860
股票型,161910,万家中创指数分级,1.3217,2.0223
股票型,510260,诺安上证新兴ETF,1.37,1.37
股票型,001036,嘉实企业变革股票,1.0680,1.0680
股票型,000867,华宝品质生活股票,1.0470,1.0970
股票型,000950,易方达沪深300非银行ETF联接,0.9011,0.9011
股票型,000978,景顺长城量化精选,1.3380,1.3380
股票型,000913,农银汇理医疗保健主题,1.1282,1.1282
股票型,000373,华安中证细分医药ETF联接A,1.2910,1.2910
股票型,160919,大成产业升级股票,1.54,3.5260
股票型,000961,天弘沪深300指数型发起式,1.1011,1.1011
股票型,540006,汇丰晋信大盘,2.3570,2.4170
股票型,000942,广发信息技术联接,1.3596,1.3596
股票型,160806,长盛同庆中证800指数(LOF),1.4420,1.32
股票型,000828,泰达转型机遇,1.0240,1.2440
股票型,180033,银华上证50等权联接,1.3250,1.3250
股票型,164508,国富中证100指数增强分级,0.9050,0.9050
股票型,000962,天弘中证500指数型发起式,1.2218,1.2218
股票型,001015,华夏沪深300指数增强A,1.2250,1.2250
股票型,161223,国投瑞银中证创业指数分级,0.9480,0.9480
股票型,001097,华泰柏瑞积极优选股票,0.7640,0.7640
股票型,000628,大成高新技术产业,1.1620,1.1620
股票型,161607,融通巨潮100,1.1070,2.6210
股票型,159935,景顺长城中证500ETF,2.0041,2.0041
股票型,000985,嘉实逆向策略股票,1.2090,1.2090
股票型,090012,大成深证成长40联接,1.1080,1.1080
股票型,163407,兴全沪深300指数(LOF),1.3981,1.3981
股票型,000854,鹏华养老产业,1.5670,1.5670
股票型,202015,南方开元沪深300ETF联接,1.3307,1.4907
股票型,000756,建信潜力新蓝筹股票,1.4720,1.4720
股票型,510020,博时上证超大盘ETF,2.4116,0.8895
股票型,162714,广发深证100指数分级,1.1795,1.2674
股票型,159940,广发中证全指金融地产ETF,0.8474,0.8474
股票型,001064,广发环保指数,0.8982,0.8982
股票型,001054,工银新金融股票,0.9840,0.9840
股票型,399011,中海医疗保健主题股票,1.44,1.85
股票型,001040,新华策略精选股票,0.9910,0.9910
股票型,161028,富国中证新能源汽车指数分级,1.0440,1.0440
股票型,510160,南方中证小康产业ETF,0.5673,1.4114
股票型,519714,交银消费新驱动股票,1.0060,2.0090
股票型,000248,汇添富中证主要消费ETF联接,0.9813,0.9813
股票型,001043,工银美丽城镇股票,0.9730,0.9730
股票型,512600,嘉实中证主要消费ETF,1.4695,1.4695
股票型,159905,工银深证红利ETF,1.1369,1.1369
股票型,512310,南方中证500工业ETF,0.8605,0.8605
股票型,340006,兴全全球视野股票,2.5087,4.7747
股票型,160221,国泰国证有色金属行业指数分级,1.1320,0.7488
股票型,000820,华安中证高分红指数增强A,0.9680,0.9680
