id,shopName,shopAddress,lat,lng
63,肯德基金山卫清路店餐厅,卫清路858号,30.733902892808,121.3419039655
64,肯德基金山朱泾餐厅,朱泾镇公园路246弄51号,30.9016246949,121.16823234963
65,肯德基金山蒙山北路店餐厅,金山区山阳镇蒙山北路399号1楼,30.751983876857,121.34345082513
66,肯德基金山金山餐厅,卫零路136号,30.721831220581,121.34580689094
67,肯德基金山金山百联店餐厅,金山区卫清西路168弄99号百联金山购物中心1楼,30.738359949065,121.35401971015
68,肯德基金山卫清西路店餐厅,金山区卫清西路477号乐购1楼,30.735003250299,121.35016472727
69,肯德基金山坂桥餐厅,卫清西路18号一层B103及B104,30.737126642612,121.35782394954
70,肯德基金山蒙山餐厅,卫清路477号,30.734773707464,121.34940512283
71,肯德基金山龙翔餐厅,蒙山北路399号,30.751983876857,121.34345082513
72,肯德基金山亭枫餐厅,朱泾镇沈浦泾路28号,30.898403968721,121.18132720899
73,肯德基金山枫泾餐厅,枫泾镇白牛路280号,30.898594744091,121.0301280921
74,肯德基金山石化餐厅,卫清路858号,30.733902892808,121.3419039655
75,肯德基闸北大宁餐厅,广中西路758号,31.2812043372,121.44282422198
76,肯德基闸北彭浦店餐厅,共和新路4460号(近汾西路),31.318917627398,121.45455312754
77,肯德基闸北新客站餐厅,秣陵路303号,31.254632781592,121.46126416948
78,肯德基闸北延长餐厅,延长中路300号,31.276917112443,121.46049026491
79,肯德基闸北广中西路店餐厅,广中西路758号(近运城路),31.2812043372,121.44282422198
80,肯德基闸北洛川餐厅,洛川东路221号,31.277454079465,121.47015974848
81,肯德基闸北恒丰餐厅,天目西路311号,31.252981830506,121.4601999658
82,肯德基闸北虬江餐厅,宝山路111号,31.25798433492,121.48450571173
83,肯德基闸北名品商厦店餐厅,秣陵路228号名品商厦B1楼01铺位(近火车站南广场),31.253211432549,121.46078072032
84,肯德基闸北临汾餐厅,临汾路700号,31.317115096685,121.46012531662
85,肯德基闸北保德餐厅,保德路88号,31.325551849785,121.47374605896
86,肯德基闸北环龙店餐厅,梅园路360号环龙商厦(近火车站南广场),31.253601793315,121.46247070247
87,肯德基闸北天目西路店餐厅,天目西路235号(近民立路),31.252516218985,121.46312646549
88,肯德基闸北共和餐厅,共和新路3318号,31.303790081074,121.45514591934
89,肯德基闸北王子百货店餐厅,闸北区共和新路567号王子百货2楼,31.26008047895,121.47044990116
90,肯德基闸北火车站南候车大厅店餐厅,闸北区秣陵路303号上海火车站内南候车大厅1楼,31.256071132375,121.46209584497
91,肯德基闸北芷江餐厅,芷江西路398号,31.262931663629,121.46513594718
92,肯德基闸北北广场餐厅,秣陵路303号上海站北广场北立面1F大厅入口西侧位置,31.254632781592,121.46126416948
93,肯德基闸北中华新餐厅,中华新路567号,31.259912247482,121.47057767165
94,肯德基闸北中兴餐厅,秣陵路303号上海站北广场北立面1F大厅入口西侧位置,31.254632781592,121.46126416948
95,肯德基闸北中亚餐厅,天目西路235号,31.252516218985,121.46312646549
96,肯德基闸北朋普餐厅,共和新路4460号,31.318917627398,121.45455312754
97,肯德基闸北共和新餐厅,共和新路1968号,31.28101406219,121.45903242376
98,肯德基奉贤南奉餐厅,南奉公路8889号,31.061370747489,121.77151547559
99,肯德基奉贤南亭公路店餐厅,南亭公路601号,30.912289454816,121.45156471394
100,肯德基奉贤解放中路店餐厅,解放中路35号,30.922701317637,121.47398859606
101,肯德基奉贤南桥百联店餐厅,奉贤区南桥镇百齐路588号百联南桥购物中心内,30.921796017247,121.49028668498
102,肯德基奉贤百齐餐厅,南桥镇百齐路228、288号1层,30.918192808849,121.49128286357
103,肯德基奉贤西渡餐厅,西渡沪杭公路238弄（近西闸路）连城商业广场1号,30.99553712094,121.43837455098
104,肯德基奉贤奉城餐厅,奉城镇城大路151号,30.913643209303,121.65348880509
105,肯德基奉贤南桥餐厅,解放中路400号,30.921463409217,121.46514235289
106,肯德基奉贤环城餐厅,南桥环城东路1468号,30.877145523883,121.48638488691
107,肯德基奉贤阳光小区餐厅,南亭公路601号,30.912289454816,121.45156471394
108,肯德基虹口瑞虹餐厅,临平路123号,31.266505843318,121.50541272146
109,肯德基虹口玉田餐厅,曲阳路566号,31.285390326291,121.49762711479
110,肯德基虹口通州餐厅,通州路300号,31.264217019901,121.50183232632
111,肯德基虹口永安餐厅,四川北路1818号,31.266063153868,121.49026032241
112,肯德基虹口逸仙餐厅,逸仙路580号,31.310223724687,121.49117100926
113,肯德基虹口杨树浦店餐厅,杨树浦路61号(近浦江海关),31.256954709305,121.51836504456
114,肯德基虹口七浦路店餐厅,七浦路133号兴旺国际服饰城1楼(近河南北路),31.249817586802,121.48908048795
115,肯德基虹口新港路店餐厅,新港路245号卜蜂莲花内(近四平路),31.275363948985,121.50515809047
116,肯德基虹口盛邦国际店餐厅,四川北路1318号盛邦国际B1楼(近武进路),31.2574858636,121.49130945341
117,肯德基虹口车站南路店餐厅,车站南路370弄(近水电路),31.300601035046,121.48118319581
118,肯德基虹口同心店餐厅,同心路1号华联吉买盛内(近东江湾路),31.272692674237,121.48631209003
119,肯德基虹口新市店餐厅,新市北路1422号(近丰镇路),31.309817776735,121.48752668891
120,肯德基虹口河南北路店餐厅,河南北路117号,31.250431473426,121.48855192499
121,肯德基虹口金浦餐厅,七浦路258号一，二层,31.251464590596,121.48701699036
122,肯德基虹口虹口龙之梦店餐厅,虹口区西江湾路388号虹口凯德龙之梦购物中心B2楼,31.276617733437,121.48518068951
123,肯德基虹口四川北路店餐厅,虹口区四川北路850号,31.254293217174,121.49178187228
124,肯德基虹口东江湾餐厅,东江湾路444号,31.276657789325,121.48636576827
125,肯德基虹口赤峰餐厅,中山北一路422号（广纪路65号对面）赤峰路轻轨站1楼,31.287350517928,121.48870967103
126,肯德基虹口东华店餐厅,虹口区四川北路848号,31.254193891391,121.49181007907
127,肯德基虹口四平路二店餐厅,虹口区四平路,31.28230655771,121.50988741207
128,肯德基虹口联富餐厅,河南北路99号,31.250509845095,121.48852883225
129,肯德基虹口新福海餐厅,四川北路1318号地下一层103单元,31.257469271289,121.4912773839
130,肯德基虹口金运餐厅,金沙江西路1051弄1063室,31.247144084019,121.33732696052
131,肯德基虹口洲海餐厅,外高桥保税区台中南路2号新贸楼1层,31.321646562121,121.6126560058
132,肯德基虹口凉城联华餐厅,车站南路370弄,31.300601035046,121.48118319581
133,肯德基虹口天宝餐厅,新港路229-245号1楼11号,31.275153553839,121.50552440329
134,肯德基黄浦和平餐厅,西藏中路290号,31.238699706707,121.48251899501
135,肯德基黄浦新世界餐厅,南京西路2-68号,31.240714087406,121.4802066668
136,肯德基黄浦海潮店餐厅,陆家浜路436号(近大兴街),31.216909173313,121.50517417014
137,肯德基黄浦丽园餐厅,西藏南路1118号,31.216248203094,121.49285059892
138,肯德基黄浦福州餐厅,福州路556号,31.23898924235,121.48673168853
139,肯德基黄浦肇周餐厅,西藏南路666号,31.223006356312,121.49012621348
140,肯德基黄浦迪美餐厅,人民大道221号地下一层,31.234802119283,121.47978419372
141,肯德基黄浦曼克顿餐厅,南京东路463-477号,31.241908486763,121.48805138287
142,肯德基黄浦外滩店餐厅,中山东二路105号,31.238675160589,121.49922487241
143,肯德基黄浦南洋餐厅,南京东路558号,31.241706874686,121.48629416075
144,肯德基黄浦豫园餐厅,福佑路234号,31.233407586848,121.497893342
145,肯德基黄浦三阳餐厅,南京东路626-636号一层和二层,31.241586355206,121.48513919768
146,肯德基黄浦中华餐厅,中华路1405号,31.223413125525,121.49257504281
147,肯德基黄浦方浜中路店餐厅,方浜中路265(近城隍庙豫龙坊),31.231052437059,121.49851420316
148,肯德基黄浦南京东路店餐厅,黄浦区南京东路380号,31.242718159021,121.48937225758
149,肯德基黄浦市百餐厅,西藏中路462号-500号一百商城（新楼）,31.241541975646,121.48090979208
150,肯德基黄浦南浦大桥店餐厅,黄浦区南浦大桥,31.211534235992,121.51055793515
151,肯德基黄浦豫园路店餐厅,黄浦区豫园路11号,31.231970100472,121.49882502046
152,肯德基黄浦天潼餐厅,天潼路538号,31.249927318135,121.48936247503
153,肯德基黄浦豫安阁餐厅,方浜中路245号地下一层,31.231136672124,121.49928570746
154,肯德基宝山安信餐厅,牡丹江路1255号安信商业广场F区,31.400447775807,121.4949036582
155,肯德基宝山大华餐厅,华灵路1051号,31.286221400414,121.42790018656
156,肯德基宝山共康餐厅,共江路1168号,31.333921034696,121.45193739125
157,肯德基宝山牡丹江路店餐厅,牡丹江路1688号(近友谊路),31.40926316388,121.48904914158
158,肯德基宝山长江西路店餐厅,长江西路2211号易买得1楼(近一号线通河新村站),31.337403663838,121.44712467995
159,肯德基宝山聚丰餐厅,聚丰园路205号,31.320400994883,121.38839526232
160,肯德基宝山长江南路餐厅,长江南路5号,31.337307558886,121.49764493897
161,肯德基宝山长临餐厅,共康路555号,31.328027475649,121.44261957002
162,肯德基宝山吴淞餐厅,水产路1234号,31.280122440463,121.36802789166
163,肯德基宝山虎城餐厅,大华路518号,31.277938845405,121.42079764332
164,肯德基宝山蕴川餐厅,蕴川路1557号,31.37292723659,121.4390489854
165,肯德基宝山龙镇路店餐厅,龙镇路200弄2号(近德都路),31.424542250717,121.43655041229
166,肯德基宝山牡丹江餐厅,同泰北路401号,31.387162853764,121.50317112852
167,肯德基宝山水产西路店餐厅,宝山区水产西路999号,31.36038357883,121.41776271142
168,肯德基宝山宝山万达餐厅,128纪念路988弄1号401-2,31.330200737556,121.45249552133
169,肯德基宝山美兰餐厅,罗芬路1088号,31.409036063247,121.35696427297
170,肯德基宝山嘉年华店餐厅,宝山区大华路520号虎城嘉年华1楼,31.277160148536,121.41968865364
171,肯德基宝山长江南路地铁站店餐厅,宝山区长江南路地铁站1楼,31.340838176528,121.49074716716
172,肯德基宝山沪太路店餐厅,宝山区沪太路,31.288795980563,121.42945269564
173,肯德基宝山顾村餐厅,上海水产西路957号,31.360826595376,121.41870795025
174,肯德基宝山宝山餐厅,牡丹江路1688号,31.40926316388,121.48904914158
175,肯德基宝山月浦餐厅,龙镇路200弄2-5号,31.424542250717,121.43655041229
176,肯德基宝山淞南餐厅,长江南路553号,31.342363161539,121.488589025
177,肯德基宝山宝翔餐厅,丰翔路3168号,31.30517395757,121.33197274983
178,肯德基宝山宝宸餐厅,长江西路2211号1层1FA-03号商铺,31.337636966621,121.44659678533
179,肯德基宝山刘行餐厅,菊盛路912—916号,31.367319355978,121.37552460687
180,肯德基闵行南方商城餐厅,沪闵路7388号5层,31.137225317645,121.40747118945
181,肯德基闵行吴中餐厅,吴中路1109号一层A商铺,31.182404252059,121.3928083678
182,肯德基闵行龙茗餐厅,龙茗路1048号（近顾戴路）,31.144320162804,121.39357858662
183,肯德基闵行闵行餐厅,江川路279号,31.009842232311,121.42625901204
184,肯德基闵行莘松餐厅,莘松路855号,31.105380335169,121.37058904781
185,肯德基闵行春申餐厅,春申路2801号,31.113500954116,121.41527531469
186,肯德基闵行华漕大润发店餐厅,华漕镇繁兴路399弄2号大润发(近保乐路),31.216470876774,121.29957500768
187,肯德基闵行东川餐厅,东川路2088号－2098号,31.021554766966,121.42679970931
188,肯德基闵行贵都餐厅,都路3366号,31.249161710015,121.48789948569
189,肯德基闵行七莘餐厅,七莘路695号,31.124641569631,121.37861258057
190,肯德基闵行龙柏餐厅,虹淞路505号,31.094675526091,121.24122730791
191,肯德基闵行七莘路一店餐厅,七莘路3157号(近新龙路),31.164086039622,121.35283085875
192,肯德基闵行七莘路二店餐厅,七莘路3655号(近沪星路),31.171243631694,121.3484131007
193,肯德基闵行莘庄餐厅,莘东路255号,31.114265999926,121.38334128413
194,肯德基闵行莘建餐厅,水清南路20号,31.118261497597,121.39128974191
195,肯德基闵行颛桥餐厅,颛兴路89、93、113号一至二层,31.072940325034,121.40565818615
196,肯德基闵行合川餐厅,虹中路535号,31.193539322047,121.3843354604
197,肯德基闵行汇宝餐厅,漕宝路3509号,31.162019589714,121.35630470922
198,肯德基闵行吴泾餐厅,宝秀路667号,31.048207917528,121.47045347911
199,肯德基闵行罗秀餐厅,罗秀路1825号,31.132752842838,121.41335776929
200,肯德基闵行水清路店餐厅,水清路1390号大润发超市内(近顾戴路),31.138170074861,121.37985504579
201,肯德基闵行虹桥火车站店餐厅,闵行区虹桥火车站B1楼,31.192377059256,121.33414012477
202,肯德基闵行莘庄龙之梦店餐厅,闵行区沪闵路6088号莘庄凯德龙之梦购物中心,31.114571681309,121.38519241152
203,肯德基闵行仲盛店餐厅,闵行区都市路5001号仲盛世界商城B1楼,31.114131121676,121.39447482423
204,肯德基闵行虹桥机场餐厅,虹桥路2550号,31.193248755384,121.35479976452
205,肯德基闵行乐购餐厅,七莘路3155号,31.163519258675,121.35312839256
206,肯德基闵行漕宝路店餐厅,闵行区漕宝路1574号易买得购物中心1楼,31.16287248962,121.38541809191
207,肯德基闵行漕宝店餐厅,闵行区虹莘路2988号漕宝购物中心1-2楼,31.162834047465,121.38446771972
208,肯德基闵行华夏东路店餐厅,闵行区华夏东路2255号卜峰莲花内,31.093537540382,121.42502428093
209,肯德基闵行江文餐厅,江文路589号一层A商铺,31.06676373401,121.54112106346
210,肯德基闵行红松路店餐厅,闵行区红松路114号,31.188163175869,121.380479484
211,肯德基闵行绿地金御店餐厅,闵行区新南路1号绿地金御广场1楼,31.094467789072,121.34560794951
212,肯德基闵行金汇餐厅,华夏东路2255号,31.206573314643,121.7010427903
213,肯德基闵行吴中路二店餐厅,闵行区吴中路781号,31.185588022193,121.40010888496
214,肯德基闵行梅陇西路店餐厅,闵行区梅陇西路1566号,31.125729972762,121.40030706647
215,肯德基闵行保乐餐厅,繁兴路399弄2号,31.216470876774,121.29957500768
216,肯德基闵行名都餐厅,莘朱路168号B1,31.113310853433,121.3915784079
217,肯德基闵行高铁精选餐厅,虹桥火车站3F-JC-C10,31.199821879112,121.32713998566
218,肯德基闵行莘龙餐厅,沪闵路6088号,31.114571681309,121.38519241152
219,肯德基闵行明兴餐厅,新桥镇明兴路口家乐福新南路购物中心101号商铺,31.066229606075,121.32193250952
220,肯德基闵行龙城餐厅,七莘路3655号,31.171243631694,121.3484131007
221,肯德基闵行徐泾餐厅,育才路257-267号,31.249161710015,121.48789948569
222,肯德基闵行港澳餐厅,水清路1390号,31.138170074861,121.37985504579
223,肯德基闵行虹桥连廊餐厅,申昆路1500号3层CF322a,31.189410018855,121.33207051871
224,肯德基青浦嘉松餐厅,沪青平公路2888号C区213号,31.160247724089,121.23372043825
225,肯德基青浦育才路店餐厅,育才路259号,31.249161710015,121.48789948569
226,肯德基青浦青浦餐厅,青浦镇公园路461号,31.154057395213,121.12353547915
227,肯德基青浦盈港餐厅,青浦镇盈港路555号,31.165389341587,121.11946798953
228,肯德基青浦新风路店餐厅,新风路148号,31.115125328274,121.06350580651
229,肯德基青浦城中西路店餐厅,城中西路1号,31.152280493061,121.11796085207
230,肯德基青浦徐泾家乐福店餐厅,青浦区沪青平公路1829号家乐福徐泾店1楼,31.174203085624,121.28999200847
231,肯德基青浦新府北路店餐厅,青浦区华新镇新府北路,31.251624723894,121.23379002369
232,肯德基青浦华强街店餐厅,青浦区华强街118号,31.249890861336,121.24006689482
233,肯德基青浦华新餐厅,华新镇华强街239号B02商铺中1、2层,31.248848434224,121.2438697634
234,肯德基青浦朱家角餐厅,青浦新风路148号,31.115125328274,121.06350580651
235,肯德基青浦华徐餐厅,徐泾镇沪青平公路1829号,31.174203085624,121.28999200847
236,肯德基青浦绅富店餐厅,公园东路1289弄123、124号,31.15876556203,121.14444058087
237,肯德基松江欢乐谷店餐厅,佘山国家度假区林荫大道18号欢乐谷内,31.10248070904,121.22218115511
238,肯德基松江九亭餐厅,九亭镇九亭大街370号,31.136659975177,121.33832146743
239,肯德基松江松江新城餐厅,新松江路935号,31.044781956972,121.22426863117
240,肯德基松江文汇路店餐厅,文汇路818号(近龙源路),31.055894840846,121.20909841872
241,肯德基松江新松江路店餐厅,新松江路935号(人民北路口),31.044781956972,121.22426863117
242,肯德基松江荣乐路一店餐厅,荣乐中路8号,31.023362860686,121.24752302638
243,肯德基松江荣乐餐厅,荣乐中路552号,31.023545648213,121.22625530208
244,肯德基松江中山中路店餐厅,中山中路99号,31.012545561992,121.24063230717
245,肯德基松江泗泾镇店餐厅,泗泾镇江川北路134弄146号,31.118372978349,121.28078886223
246,肯德基松江金矿镇餐厅,佘山林湖路888号-1金矿镇区1号,31.10248070904,121.22218115511
247,肯德基松江新南路家乐福店餐厅,松江区新南路989号家乐福1楼,31.094679898341,121.34627520712
248,肯德基松江涞坊路店餐厅,松江区沪亭北路,31.158559311922,121.31980050177
249,肯德基松江三湘店餐厅,松江区梅家浜路1500弄17号三湘财富广场,31.059379632769,121.23676229564
250,肯德基松江大润发餐厅,黄兴路1616号,31.293739176647,121.5280908474
251,肯德基松江新桥餐厅,新桥镇新南街377号,31.068406073758,121.32113468667
252,肯德基松江思贤餐厅,思贤路778--180号,31.035090819354,121.23737539185
253,肯德基松江叶榭餐厅,叶榭镇求仁路149号1层,30.948489043354,121.32514177153
254,肯德基松江松汇中路店餐厅,松江区松汇中路568号沃尔玛2楼,31.011533340542,121.24076368974
255,肯德基松江阳光港餐厅,佘山林湖路888号-1阳光港区9号,31.10248070904,121.22218115511
256,肯德基松江谷阳餐厅,松汇中路568号上海鹿都商业广场,31.011533340542,121.24076368974
257,肯德基松江上海滩餐厅,佘山林湖路888号-1上海滩区5号,31.10248070904,121.22218115511
258,肯德基松江泗宝餐厅,泗泾镇横港路61号,31.122142534154,121.26850115316
259,肯德基松江湘城餐厅,梅家浜路1500弄101号,31.060223674779,121.23655143998
260,肯德基松江亭坊餐厅,九亭镇涞坊路589号,31.158079990547,121.31989074913
261,肯德基松江车墩餐厅,车墩镇影维路258弄2号一、二层,31.020728204629,121.32265438334
262,肯德基松江沪松DT餐厅,松江荣乐东路605号2层,31.021918858575,121.26897910918
263,肯德基松江松江餐厅,松江县中山中路99号,31.012545561992,121.24063230717
264,肯德基松江方舟餐厅,荣乐中路8号,31.023362860686,121.24752302638
265,肯德基松江大学城餐厅,文汇路818号,31.055894840846,121.20909841872
266,肯德基松江松江万达店餐厅,广富林路658弄松江万达广场2002号商铺,31.063063688507,121.24972133807
267,肯德基松江江川店餐厅,泗泾镇江川北路263、265号,31.1205567779,121.27985381243
268,肯德基徐汇港汇店餐厅,虹桥路1号港汇广场5楼536商铺,31.20118819608,121.44369818342
269,肯德基徐汇美罗店餐厅,肇嘉浜路1111号美罗城(近漕溪北路),31.199482409804,121.44620959679
270,肯德基徐汇上海南站一店餐厅,石龙路750-3号银泰购物中心南2-A18(近上海南站),31.157615855847,121.43675741871
271,肯德基徐汇上海南站二店餐厅,上海南站换乘通道内,31.159523112396,121.43577423051
272,肯德基徐汇上海南站三店餐厅,地铁一号线上海南站站出站口,31.159523112396,121.43577423051
273,肯德基徐汇田林餐厅,田林路1号,31.177661185172,121.42990002393
274,肯德基徐汇徐家汇太平洋店餐厅,衡山路932号太平洋百货B1楼(近华山路),31.201683638161,121.44475710595
275,肯德基徐汇钦州餐厅,桂林路39号,31.164203714238,121.42678610268
276,肯德基徐汇永隆餐厅,淮海中路1298号,31.219801442396,121.45716332577
277,肯德基徐汇南丹餐厅,天钥桥路333号,31.194738614091,121.44873606397
278,肯德基徐汇桂林餐厅,田林路103号,31.176465337337,121.42400457423
279,肯德基徐汇龙漕店餐厅,轻轨3号线龙漕路地铁站1楼(近龙吴路),31.176088741043,121.44735724047
280,肯德基徐汇宜山路站店餐厅,地铁三号线宜山路站1楼,31.192545568947,121.4341881823
281,肯德基徐汇海光餐厅,大木桥路370号,31.202757061274,121.46863828844
282,肯德基徐汇汇金餐厅,肇嘉浜路998号,31.201792546033,121.4473619404
283,肯德基徐汇辛耕餐厅,天钥桥路123号,31.198830512935,121.44827943372
284,肯德基徐汇船厂路店餐厅,船厂路178号(近中山南二路号,31.19117485506,121.46647768403
285,肯德基徐汇凌云路店餐厅,凌云路402号(近梅陇路),31.143609448301,121.42566926819
286,肯德基徐汇虹梅地铁餐厅,沪闵路8073号,31.148558670344,121.42067711048
287,肯德基徐汇龙华路店(暂停营业)餐厅,龙华路2838号(近龙华寺),31.180147211647,121.45918980629
288,肯德基徐汇体育场餐厅,天钥桥路666号,31.186687702257,121.44850042226
289,肯德基徐汇宜山路店餐厅,宜山路586号(近钦州路号,31.185433532339,121.4311546046
290,肯德基徐汇龙临路店餐厅,龙临路157号(罗香路口),31.140641026769,121.44337349358
291,肯德基徐汇东安路店餐厅,徐汇区四号线七号线东安路站台内,31.196149288382,121.46175525783
292,肯德基徐汇番禺路店餐厅,徐汇区番禺路868号,31.203528276102,121.43482034684
293,肯德基徐汇港汇二店餐厅,徐汇区虹桥路1号港汇恒隆广场1楼B108号商铺,31.201478033954,121.44327277198
294,肯德基徐汇漕溪路站店餐厅,徐汇区地铁三号线漕溪路站吉美臣商场1楼,31.183410624706,121.44442688884
295,肯德基徐汇石龙路店餐厅,徐汇区石龙路728号,31.158480439067,121.43992036947
296,肯德基徐汇漕东餐厅,轻轨3号线漕溪站1楼,31.249161710015,121.48789948569
297,肯德基徐汇光启城店餐厅,徐汇区宜山路425号光启城购物中心B1楼,31.189910045845,121.43525728623
298,肯德基徐汇光大餐厅,漕宝路78号,31.173903294199,121.43473419575
299,肯德基徐汇中金餐厅,漕溪北路339号地下一层,31.197290640454,121.44480789345
300,肯德基徐汇新宜街餐厅,宜山路700号84幢A1号楼商铺101-102,31.181712142543,121.42336431955
301,肯德基徐汇华泾餐厅,华泾路509号7栋101商铺,31.124741153377,121.45996657974
302,肯德基徐汇天钥桥路店餐厅,徐汇区天钥桥路214号哈尼美食广场,31.197399738768,121.44849823309
303,肯德基徐汇沪闵路店餐厅,徐汇区沪闵路9001-3号上海南站北广场内,31.159633323324,121.43462493844
304,肯德基徐汇动力南广场餐厅,石龙路750-3号上海南站地下商场南馆,31.157615855847,121.43675741871
305,肯德基徐汇柳州餐厅,沪闵路9001号上海南站站厅层,31.160647200936,121.43406217429
306,肯德基徐汇新港汇餐厅,虹桥路1号五层536铺位,31.201363099172,121.44450090922
307,肯德基徐汇柳州2餐厅,南站站层（商铺号C102）,31.249161710015,121.48789948569
308,肯德基徐汇东安路站餐厅,东安路270号轨道交通七号线东安路站站厅层,31.197790300901,121.46059369311
