id,shopName,shopAddress,lat,lng
53,麦当劳闸北中兴路店餐厅,闸北区中兴路1646号(近大统路),31.25857851992,121.46151152778
54,麦当劳闸北友谊店餐厅,闸北区秣陵路258号友谊服饰商厦B1楼(近火车站南广场),31.253695978836,121.46026160304
55,麦当劳闸北梅园路店餐厅,闸北区秣陵路182号梅园路店(梅园路口),31.253507773669,121.46341784436
56,麦当劳闸北复地新都国际店餐厅,闸北区宝山路180号(近地铁4号线宝山路站),31.258494896931,121.48332993492
57,麦当劳闸北大统路店餐厅,闸北区大统路679-695号(近中海万锦城),31.256374095066,121.46612222454
58,麦当劳闸北北广场二店餐厅,闸北区中兴路1666号202室,31.258184932421,121.4617828376
59,麦当劳闸北民立路店餐厅,闸北区民立路63号(近秣陵路),31.252646327027,121.46249294593
60,麦当劳闸北原平路店餐厅,闸北区原平路55号(近灵石路),31.286466527141,121.438167894
61,麦当劳闸北上海闸北公园餐厅,上海市闸北区洛川东路500号,31.27450200441,121.46507219523
62,麦当劳闸北上海新客站1号餐厅,上海市闸北区天目西路218号,31.251641260053,121.46286219389
63,麦当劳闸北上海秣陵路餐厅,秣陵路258号友谊商城地下一层,31.209464552872,121.41355799979
64,麦当劳闸北上海梅园路餐厅,秣陵路182号,31.253507773669,121.46341784436
65,麦当劳闸北上海民立路餐厅,民立路63号,31.252646327027,121.46249294593
66,麦当劳闸北上海中海万锦城餐厅,大统路687号,31.256824715524,121.46582959793
67,麦当劳闸北上海恒丰路汉中路隆宇餐厅,闸北区恒丰路299号101室,31.248641805304,121.46354678174
68,麦当劳嘉定沪宜店餐厅,嘉定区沪宜公路沪宜路3145号(近永乐生活),31.375652372009,121.26385580337
69,麦当劳嘉定嘉定南门店餐厅,沪宜公路3205号嘉定南门汽车站附近(近永乐生活),31.378082540302,121.26137504287
70,麦当劳嘉定嘉定店餐厅,嘉定区博乐路190号(近清河路),31.391431323397,121.25792891207
71,麦当劳嘉定丰庄店餐厅,嘉定区曹安路1685号好乐广场内(近丰庄路),31.25761612078,121.3722064343
72,麦当劳嘉定嘉亭荟店餐厅,嘉定区墨玉南路1055号嘉亭荟生活广场1楼141号商铺,31.293882466965,121.16882751925
73,麦当劳嘉定江桥万达店餐厅,嘉定区鹤友路366号江桥万达广场内(近华江公路),31.247018885571,121.33072507175
74,麦当劳嘉定祥腾广场店餐厅,嘉定区真南路4368弄中冶翔腾城市广场内(近华江支路),31.301347557586,121.32809778146
75,麦当劳嘉定曹安公路得来速店餐厅,嘉定区曹安公路2300弄江桥新世界生活广场内,31.266296736421,121.34960885583
76,麦当劳嘉定上海嘉定餐厅,上海市博乐路190号,31.391431323397,121.25792891207
77,麦当劳嘉定上海丰庄餐厅,上海市曹安路1685号,31.2572315672,121.37256797802
78,麦当劳嘉定上海沪宜加油站DT餐厅,上海市沪宜公园3145号,31.249161710015,121.48789948569
79,麦当劳嘉定上海安亭嘉亭荟餐厅,上海嘉定墨玉南路1055号1层141室,31.293882466965,121.16882751925
80,麦当劳嘉定上海曹安路新世界得来速餐厅,"嘉定区曹安公路2370，2372,2374,2376,2300弄",31.267354648384,121.34649884895
81,麦当劳嘉定上海南翔轻轨站餐厅,上海市嘉定区佳通路31弄1号3F,31.301347557586,121.32809778146
82,麦当劳嘉定上海金沙广场餐厅,上海市嘉定区金沙江路2239弄1号B1/F1-20-1室（地铁13号线3号口）,31.242812094686,121.37377735456
83,麦当劳嘉定上海同济广场得来速餐厅,上海市嘉定区嘉松北路6130弄191号S2-10,31.29348576634,121.22649415073
84,麦当劳杨浦鞍山店餐厅,控江路1695号(近鞍山路),31.27931802067,121.52018826878
85,麦当劳杨浦万达店餐厅,淞沪路77号万达商业广场B1楼A05(近翔殷路),31.30632872273,121.51967120412
86,麦当劳杨浦中原店餐厅,中原路126号欧尚超市对面(近嫩江路),31.321062204929,121.53877376961
87,麦当劳杨浦中环大厦店餐厅,杨浦区淞沪路161号中环大厦(近政通路),31.309176659601,121.5198772278
88,麦当劳杨浦平凉店餐厅,平凉路1500号,31.27124419719,121.54569125203
89,麦当劳杨浦控江吉买盛店餐厅,杨浦区控江路1063号吉买盛超市1楼(近源泉路),31.285053658871,121.53585681262
90,麦当劳杨浦控江路餐厅餐厅,杨浦区控江路1667号海烟商厦2楼,31.279928164382,121.52245307663
91,麦当劳杨浦五角场万达店餐厅,杨浦区邯郸路600号万达商业广场B1楼A05号铺,31.30632872273,121.51967120412
92,麦当劳杨浦长阳路店餐厅,杨浦区长阳路1750号欧尚超市内(近龙口路),31.276760203615,121.5431933339
93,麦当劳杨浦上海中原路餐厅,上海市中原路126号,31.321062204929,121.53877376961
94,麦当劳杨浦上海临汾路餐厅,上海市共和新路4330号,31.317178613888,121.45463572673
95,麦当劳杨浦上海五角场万达餐厅,上海市淞沪路77号万达商业广场地下一层,31.30632872273,121.51967120412
96,麦当劳杨浦上海控江路吉买盛餐厅,上海市杨浦区控江路1063号1楼,31.285113222018,121.53583387618
97,麦当劳杨浦上海长阳路欧尚餐厅,上海市龙口路165号,31.275860269667,121.54471125283
98,麦当劳杨浦上海巨峰路餐厅,巨峰路1058弄2号,31.282204517677,121.65954042627
99,麦当劳徐汇上海南站一店餐厅,徐汇区沪闵路9001-3号银泰购物中心南商场2-A21号,31.160647200936,121.43406217429
100,麦当劳徐汇田林沃尔玛店餐厅,徐汇区桂林路402号沃尔玛1楼(近田林路),31.176665602435,121.42345707858
101,麦当劳徐汇斜土路店餐厅,斜土路1969号(近枫林路),31.200666404397,121.4581278346
102,麦当劳徐汇天钥桥路店餐厅,天钥桥路1号(近肇嘉浜路),31.200432185643,121.44738062157
103,麦当劳徐汇长桥好又多店餐厅,老沪闵路809号好又多正门右侧(近上中西路),31.142845021508,121.43848010637
104,麦当劳徐汇零陵路店餐厅,零陵路899号飞洲国际B1楼(近漕溪北路),31.189356201023,121.4435224506
105,麦当劳徐汇华山路店餐厅,徐汇区华山路2038号百联徐汇购物广场1楼107室,31.203426930984,121.44377130548
106,麦当劳徐汇虹梅餐厅餐厅,徐汇区 沪闵路8075号虹梅商务大厦内(近锦江乐园),31.148711049506,121.42080633982
107,麦当劳徐汇龙华路店(暂停营业)餐厅,龙华路2888号(近龙华西路),31.179467250435,121.45905812967
108,麦当劳徐汇徐家汇二店餐厅,华山路1988号,31.204198761512,121.44328546593
109,麦当劳徐汇上海体育场店餐厅,徐汇区天钥桥路666号八万人体育场南区1楼64-65轴,31.188262996515,121.4499072711
110,麦当劳徐汇桂平路店餐厅,徐汇区桂平路391号,31.170030395978,121.4103909788
111,麦当劳徐汇中山西路店餐厅,徐汇区中山西路1538号,31.194069633443,121.42834290835
112,麦当劳徐汇光启城店餐厅,宜山路425号光启城购物中心B2楼(近中山西路),31.189910045845,121.43525728623
113,麦当劳徐汇上海徐家汇新天地餐厅,上海市天钥桥路1号,31.200432185643,121.44738062157
114,麦当劳徐汇上海田林好又多餐厅,上海市桂林路402号,31.176988804176,121.42363626897
115,麦当劳徐汇上海斜土路餐厅,上海市斜土路1969号,31.200666404397,121.4581278346
116,麦当劳徐汇上海飞洲国际餐厅,上海市零陵路899号,31.189356201023,121.4435224506
117,麦当劳徐汇上海上海广场餐厅,上海市淮海中路138号102室,31.230629939157,121.4842423043
118,麦当劳徐汇上海体育场餐厅,天钥桥路666号南区一层64-65轴,31.188262996515,121.4499072711
119,麦当劳徐汇上海华山路餐厅,华山路1988号地下一层,31.204198761512,121.44328546593
120,麦当劳徐汇上海昌里路餐厅,昌里路333号,31.179455362907,121.49814558619
121,麦当劳徐汇上海光启城餐厅,宜山路455号地下一层,31.191002786305,121.43456995047
122,麦当劳徐汇上海凯旋路新淮海坊餐厅,凯旋路1586号,31.202500846001,121.42830180728
123,麦当劳徐汇上海斜土路2餐厅,斜土路1646,31.20215631619,121.46287488965
124,麦当劳徐汇上海桂平路漕河泾餐厅,桂平路391号1号楼114B,31.170030395978,121.4103909788
125,麦当劳徐汇上海淮海中路APM餐厅,淮海中路999号环贸IAPM商场LG2层230室,31.222597652417,121.46511222103
126,麦当劳徐汇上海柳州路餐厅,上海市徐汇区柳州路99号,31.165427606644,121.43506620318
127,麦当劳黄浦福州路店餐厅,福州路577号(近浙江中路),31.238615723681,121.48637520318
128,麦当劳黄浦南京东路店餐厅,南京东路588号(近浙江中路),31.241664593037,121.48583219277
129,麦当劳黄浦第一食品店餐厅,南京东路720号第一食品有限公司(近贵州路),31.241238339059,121.48331109117
130,麦当劳黄浦大世界站店餐厅,金陵东路500号亚龙国际广场B2楼(近西藏中路),31.232774383548,121.48645549642
131,麦当劳黄浦353广场店餐厅,南京东路353号1楼(近河南中路),31.242599442053,121.4899685932
132,麦当劳黄浦丽水路店餐厅,丽水路88号(近城隍庙),31.233716261933,121.49691114913
133,麦当劳黄浦新世界店餐厅,南京西路2-68号新世界百货B1楼(近西藏中路),31.240712543659,121.48034231093
134,麦当劳黄浦新闸路餐厅餐厅,新闸路245号(近新昌路),31.24509629813,121.47403719439
135,麦当劳黄浦旧校场路店餐厅,旧校场路155号(近方浜中路),31.231118665937,121.49775261795
136,麦当劳黄浦方浜中路店餐厅,黄浦区方浜中路(旧校场路口),31.231104286768,121.4997163677
137,麦当劳黄浦人民广场店餐厅,黄浦区人民广场一二号线换乘大厅2楼,31.236008984258,121.47894116095
138,麦当劳黄浦世贸商都店餐厅,黄浦区南京西路258号世茂商都1楼,31.238294617745,121.47737134512
139,麦当劳黄浦仙乐斯广场店餐厅,黄浦区南京西路388号仙乐斯广场(近黄陂北路),31.237425620589,121.47542397328
140,麦当劳黄浦松下路店餐厅,黄浦区松下路38号,31.235766699719,121.49237830132
141,麦当劳黄浦石门一路店餐厅,黄浦区石门一路333弄1号,31.235751270457,121.46829639336
142,麦当劳黄浦美丽华店餐厅,黄浦区南京东路157号(近地铁二号线1号出口),31.243846067207,121.49350913411
143,麦当劳黄浦上海南京东路餐厅,上海市黄浦区南京东路588号,31.241664593037,121.48583219277
144,麦当劳黄浦上海福州路餐厅,上海市黄浦区福州路577号,31.238615723681,121.48637520318
145,麦当劳黄浦上海豫园餐厅,上海市丽水路88号,31.233716261933,121.49691114913
146,麦当劳黄浦上海食品一店餐厅,上海市黄浦区南京西路720号2楼,31.237255326693,121.47002136093
147,麦当劳黄浦上海仙乐斯广场餐厅,上海市南京西路388号,31.237425620589,121.47542397328
148,麦当劳黄浦上海新世界餐厅,上海市南京西路2-68号地下一层,31.240686377134,121.48035138382
149,麦当劳黄浦上海豫园2号餐厅,上海市旧校场路155号,31.231118665937,121.49775261795
150,麦当劳黄浦上海新闸路餐厅,上海市新闸路245号,31.24509629813,121.47403719439
151,麦当劳黄浦上海七浦联富餐厅,上海市七浦路79-81号联富商场二楼,31.251565797588,121.48912133745
152,麦当劳黄浦上海亚龙餐厅,上海市金陵东路500号上海亚龙国际广场地下2层,31.232774383548,121.48645549642
153,麦当劳黄浦上海南京东路餐厅353广场餐厅,上海市南京东路353号353广场L120铺,31.242640124221,121.49005793417
154,麦当劳黄浦上海铁路虹桥站餐厅,上海铁路虹桥站商铺JC-B2,31.249161710015,121.48789948569
155,麦当劳黄浦上海世茂商都餐厅,黄浦区南京西路258-280号1幢1F(A+C区）,31.23861591951,121.47751404095
156,麦当劳黄浦上海明珠环餐厅,世纪大道55号2F-1室,31.244451586664,121.50849060809
157,麦当劳黄浦上海瞿溪路餐厅,上海市瞿溪路691号,31.207775446487,121.489875129
158,麦当劳黄浦上海麦当劳雅居乐餐厅,上海市西藏中路525号,31.241376698949,121.4795834934
159,麦当劳宝山殷高西路店餐厅,宝山区殷高西路542号景瑞生活广场(近沃尔玛),31.326019338181,121.47864051785
160,麦当劳宝山祁连山路店餐厅,宝山区聚丰园路205号(近祁连山路),31.320400994883,121.38839526232
161,麦当劳宝山友谊路店餐厅,宝山区友谊路158号(近牡丹江路),31.410073217465,121.48838627206
162,麦当劳宝山牡丹江路店餐厅,宝山区牡丹江路1258号(近海江路),31.400225103505,121.49425194294
163,麦当劳宝山宝山万达店餐厅,宝山区一二八纪念路988弄万达广场4楼,31.33017603656,121.45250831105
164,麦当劳宝山长江西路店餐厅,宝山区共和新路5523号(长江西路共和新路),31.337414591585,121.44858720217
165,麦当劳宝山宝山店餐厅,宝山区友谊路1881-1883号(近铁山路),31.398999517442,121.4556246524
166,麦当劳宝山顾村公园店餐厅,宝山区镜泊湖路559号(近七号线顾村公园站二号口),31.348472882122,121.38438140423
167,麦当劳宝山上海宝山餐厅,上海市友谊路158号,31.249161710015,121.48789948569
168,麦当劳宝山上海长江西路餐厅,上海市共和新路5523号,31.337414591585,121.44858720217
169,麦当劳宝山上海牡丹江路餐厅,上海牡丹江路1258号,31.400225103505,121.49425194294
170,麦当劳宝山上海殷高西路餐厅,上海市宝山区殷高西路538号,31.326330387796,121.48018835035
171,麦当劳宝山上海友谊路得来速餐厅,友谊路1881号，1883号,31.249161710015,121.48789948569
172,麦当劳宝山上海万达宝山餐厅,128纪念路988弄1号,31.330200737556,121.45249552133
173,麦当劳宝山上海顾村公园餐厅,宝山区镜泊湖路559号,31.349980175734,121.38030747736
174,麦当劳宝山上海淞宝加油站DT餐厅,宝山区牡丹江路143号,31.383187172595,121.50508631497
175,麦当劳宝山上海富锦路地铁站餐厅,上海市宝山区蕰川路2462号101室BCD室,31.398999610889,121.42833514564
176,麦当劳宝山上海大华第一坊餐厅,上海市宝山区真华路950号104-1、202-1大华第一坊,31.278660629257,121.41773196107
177,麦当劳宝山上海麦当劳水产西路世纪联华餐厅,上海市宝山区水产西路1028号一层5901F01009号和二层5901F02007号,31.360008790843,121.41777274504
178,麦当劳闵行仲盛店餐厅,闵行区都市路5001号仲盛世界商城B1楼,31.114131121676,121.39447482423
179,麦当劳闵行南方商城店餐厅,闵行区沪闵路7388号百联南方购物中心1楼(近莲花路),31.137489850565,121.40773977292
180,麦当劳闵行航北路店餐厅,闵行区航北路647号晋豪生活广场1楼东侧(近航西路),31.176630131416,121.3556767236
181,麦当劳闵行康城店餐厅,闵行区莘松路1028号巴比伦广场102室(近上海康城),31.105498142951,121.36218372532
182,麦当劳闵行莲花南路店餐厅,闵行区莲花南路1388弄7号(近银都路),31.105950817361,121.41686503876
183,麦当劳闵行吴中路店餐厅,闵行区吴中路1218号(近合川路),31.181667191163,121.38815280966
184,麦当劳闵行七莘路店餐厅,闵行区七莘路3755号(近沪星路),31.172058377502,121.34695759694
185,麦当劳闵行七莘路二店餐厅,闵行区七莘路3045号(近漕宝路),31.162698476792,121.35371171084
186,麦当劳闵行江川店餐厅,闵行区沪闵路241号(近江川路),31.01155475726,121.43029181988
187,麦当劳闵行莘庄店餐厅,闵行区莘建东路莘庄轻轨莘庄站商业大厦2楼(近莘建东路),31.117099569859,121.39169204354
188,麦当劳闵行华漕大润发店餐厅,闵行区华漕镇繁兴路399弄2号大润发,31.216470876774,121.29957500768
189,麦当劳闵行锦江乐园店餐厅,闵行区锦江乐园地铁站,31.145436271695,121.415784079
190,麦当劳闵行闵行店餐厅,闵行区江川东路1050号(近沪闵路),31.012271895336,121.43010197918
191,麦当劳闵行颛桥镇店餐厅,闵行区颛桥镇西街41号,31.071519431651,121.4074295476
192,麦当劳闵行七宝店餐厅,闵行区吴中路,31.180662725161,121.38468442155
193,麦当劳闵行巴比伦广场店餐厅,闵行区辛松路888号巴比伦广场,31.093537540382,121.42502428093
194,麦当劳闵行金平路店餐厅,闵行区东川路2378号(近金平路轻轨站),31.01765022636,121.41641864291
195,麦当劳闵行新镇路店餐厅,闵行区新镇路290号(近易初莲花),31.145835437688,121.37621939101
196,麦当劳闵行乐虹坊店餐厅,闵行区虹井路288号乐虹坊内,31.181947325962,121.37809214727
197,麦当劳闵行宝铭路店餐厅,闵行区宝铭路8号(近闵行体育公园),31.14573625786,121.37540785141
198,麦当劳闵行鑫都路店餐厅,闵行区新源路3038号(近鑫都路),31.06221728134,121.40206975042
199,麦当劳闵行万源城店餐厅,闵行区万源路548号(顾戴路口),31.148181669093,121.40233795421
200,麦当劳闵行沪闵路店餐厅,闵行区沪闵路8075号,31.148260736434,121.42014200786
201,麦当劳闵行虹桥火车站店餐厅,闵行区虹桥火车站候车厅楼上,31.192377059256,121.33414012477
202,麦当劳闵行莘庄龙之梦店餐厅,闵行区沪闵路6088号莘庄凯德龙之梦购物中心,31.114571681309,121.38519241152
203,麦当劳闵行罗秀路店（暂停营业）餐厅,闵行区罗秀路1095弄,31.136650189463,121.43472299747
204,麦当劳闵行上海南方餐厅,上海市沪闵路7388号,31.137225317645,121.40747118945
205,麦当劳闵行上海吴中路餐厅,上海市吴中路1218号,31.181667191163,121.38815280966
206,麦当劳闵行上海闵行六亿伴餐厅,上海市江川东路1050号,31.012271895336,121.43010197918
207,麦当劳闵行上海七宝餐厅,七莘路3045号,31.162698476792,121.35371171084
208,麦当劳闵行上海虹梅南路餐厅,上海市沪闵路8075号,31.148260736434,121.42014200786
209,麦当劳闵行上海长桥好有多餐厅,上海市老沪闵路809号,31.143222208992,121.43825812699
210,麦当劳闵行上海华漕DT餐厅,上海市纪翟路355弄19号,31.21544461021,121.29872824515
211,麦当劳闵行上海莘松路芭比伦DT餐厅,上海市莘松路1028号,31.105498142951,121.36218372532
212,麦当劳闵行上海南站－南广场餐厅,上海市沪闵路9001-3号南广场地下一层南1-B16,31.160647200936,121.43406217429
213,麦当劳闵行上海航华餐厅,上海市闵行区航北路649号,31.176695682617,121.35586061302
214,麦当劳闵行上海鑫都商业中心餐厅,新源路3038号,31.200711979254,121.7035851539
215,麦当劳闵行上海卜蜂莲花新镇餐厅,宝铭路8号,31.14573625786,121.37540785141
216,麦当劳闵行上海金平路站餐厅,东川路2376号104室,31.017765921758,121.41671708066
217,麦当劳闵行上海顾戴路万源城餐厅,万源路550号,31.147830197756,121.40287924662
218,麦当劳闵行上海东川路MTR餐厅,上海市闵行区沪闵路1220号轨道交通5号线东川路站,31.024140021613,121.42630617308
219,麦当劳闵行上海良华购物中心餐厅,上海市闵行区申滨路960号一层1F-1室商铺,31.21503904186,121.31466215472
220,麦当劳闵行上海麦当劳九亭MTR餐厅,九亭地铁站,31.13491723367,121.33428124857
221,麦当劳虹口四平路店餐厅,虹口区溧阳路1114号(近四平路),31.267207853264,121.4948136408
222,麦当劳虹口四川北路店餐厅,虹口区四川北路1500号(近虬江路),31.260853287042,121.49014611813
223,麦当劳虹口曲阳路店餐厅,虹口区曲阳路570号(近玉田路),31.285681940547,121.49743654107
224,麦当劳虹口溧阳路店餐厅,虹口区溧阳路618号(溧阳路四平路),31.266546605573,121.49556412774
225,麦当劳虹口河南北路店餐厅,虹口区河南北路79-81号联富商场2楼,31.249712622127,121.48868190979
226,麦当劳虹口江湾店餐厅,虹口区地铁3号线江湾镇站1楼,31.311102681416,121.49169788071
227,麦当劳虹口天潼路店餐厅,天潼路540号,31.249917880388,121.48934029819
228,麦当劳虹口虹口公园店餐厅,虹口区甜爱支路22-50号(甜爱路甜爱支路),31.274144711198,121.48980175361
229,麦当劳虹口四平路餐厅餐厅,溧阳路1088号,31.266675096632,121.49546736377
230,麦当劳虹口鲁迅公园店餐厅,虹口区四川北路2398号,31.274681840763,121.48800427663
231,麦当劳虹口凯德龙之梦店餐厅,虹口区西江湾路388号虹口凯德龙之梦购物中心,31.276617733437,121.48518068951
232,麦当劳虹口上海四平路餐厅,上海市虹口区溧阳路1114号,31.267207853264,121.4948136408
233,麦当劳虹口上海四川北路餐厅,上海市四川北路1500号,31.260853287042,121.49014611813
234,麦当劳虹口上海曲阳餐厅,上海市曲阳路570号,31.285681940547,121.49743654107
235,麦当劳虹口上海江湾镇餐厅,上海市地铁3号线江湾镇站1楼,31.311102681416,121.49169788071
236,麦当劳虹口上海新客站3号餐厅,上海市中兴路1666号上海长途客运总站前,31.258433250586,121.46116045921
237,麦当劳虹口上海鞍山餐厅,控江路1667号,31.280060014386,121.523067673
238,麦当劳虹口上海宝山地铁站复地餐厅,宝山路180号,31.258494896931,121.48332993492
239,麦当劳虹口上海鲁迅公园餐厅,四川北路2408号,31.274692626711,121.48795406494
240,麦当劳虹口上海共和新路永鼎餐厅,共和新路3368号一层101、102室,31.304915537122,121.4547374742
241,麦当劳虹口上海宝地广场餐厅,昆明路555号,31.266885209618,121.51862453178
242,麦当劳虹口上海中山北路平型关路餐厅,中山北路311号101室A区和201室A区,31.270266867437,121.47448594111
243,麦当劳虹口上海麦当劳大柏树创意园餐厅,上海市汶水东路351号一层325室商铺,31.296509903566,121.48858602107
244,麦当劳浦东新金桥国际店餐厅,浦东新区张杨路3611号金桥国际商业广场,31.264138335079,121.58421607646
245,麦当劳浦东新小陆家嘴店（商户已关闭）餐厅,浦东新区浦东南路500号国家开发银行大厦4楼(陆家嘴东路附近),31.242693105766,121.51703813862
246,麦当劳浦东新塘桥店餐厅,浦东新区浦东南路2100号(浦建路塘桥新路),31.216235991791,121.52309082952
247,麦当劳浦东新龙阳路店餐厅,浦东新区龙阳路2345号新国际展览中心W4馆2楼(近芳甸路),31.211302705669,121.57155471901
248,麦当劳浦东新外高桥得来速餐厅餐厅,浦东新区外高桥保税区台北西路200号F幢F1,31.323031025618,121.61312891335
249,麦当劳浦东新临沂路店餐厅,浦东新区临沂路180号百联社区商业中心1楼,31.200718675264,121.51900942066
250,麦当劳浦东新联洋家乐福店餐厅,浦东新区芳甸路185号家乐福联洋购物中心内,31.23345200925,121.56540878849
251,麦当劳浦东新正大店餐厅,浦东新区陆家嘴路168号正大广场5楼,31.242490299307,121.50588177887
252,麦当劳浦东新东方路店餐厅,浦东新区潍坊路162号(近东方路),31.231943742452,121.53385204714
253,麦当劳浦东新乳山路店餐厅,浦东新区乳山路135号(崂山路乳山路),31.240699766599,121.52640627214
254,麦当劳浦东新张杨路店餐厅,浦东新区张杨路601号浦东国际美食城1-2楼(近南泉北路),31.233946207624,121.52525462202
255,麦当劳浦东新齐河路店餐厅,浦东新区齐河路258号(近云台路),31.184918107234,121.5103645713
256,麦当劳浦东新杨高路店餐厅,浦东新区杨高南路1126号卜蜂莲花1-2楼,31.212572277493,121.53717226156
257,麦当劳浦东新华润店餐厅,浦东新区张杨路500号华润时代广场1楼118商铺(近浦东南路),31.233128053817,121.52441488064
